CustomerID,Name,Age,Salary ($),Gender,Marital Status,Education,Loan Approval,Zip Code,Satisfaction Score
4682,Customer_4682,47,25000,Female,Single,Bachelor,No,61035,4
4683,Customer_4683,23,80000,Male,Married,High School,Yes,17255,5
4684,Customer_4684,44,32000,Female,Married,Bachelor,Yes,14677,4
4685,Customer_4685,21,167000,Male,Single,PhD,No,41809,3
4686,Customer_4686,63,114000,Female,Divorced,PhD,Yes,27481,2
4687,Customer_4687,48,84000,Female,Married,High School,No,57051,5
4688,Customer_4688,35,143000,Male,Single,PhD,Yes,75236,1
4689,Customer_4689,36,67000,Female,Single,Bachelor,Yes,68323,1
4690,Customer_4690,20,60000,Male,Divorced,Bachelor,Yes,23740,1
4691,Customer_4691,61,57000,Female,Single,Master,No,56748,4
4692,Customer_4692,37,41000,Male,Married,Master,No,52860,1
4693,Customer_4693,64,104000,Male,Married,High School,No,21705,3
4694,Customer_4694,34,122000,Female,Divorced,Master,Yes,90212,3
4695,Customer_4695,57,106000,Male,Married,High School,Yes,89784,4
4696,Customer_4696,70,32000,Female,Married,Bachelor,No,72354,4
4697,Customer_4697,36,143000,Female,Single,Master,Yes,59021,3
4698,Customer_4698,61,115000,Female,Married,PhD,Yes,46767,4
4699,Customer_4699,22,94000,Female,Married,Bachelor,No,58653,5
4700,Customer_4700,52,24000,Male,Single,Bachelor,No,76480,3
4701,Customer_4701,58,160000,Female,Married,PhD,No,13632,2
4702,Customer_4702,39,43000,Female,Married,PhD,No,22085,2
4703,Customer_4703,35,43000,Male,Single,Bachelor,Yes,24672,4
4704,Customer_4704,70,183000,Male,Single,High School,Yes,81658,5
4705,Customer_4705,42,117000,Male,Divorced,Master,No,63955,3
4706,Customer_4706,53,126000,Male,Single,PhD,No,94405,4
4707,Customer_4707,54,50000,Male,Single,High School,Yes,64997,2
4708,Customer_4708,63,88000,Female,Divorced,High School,No,24458,2
4709,Customer_4709,41,48000,Male,Married,Master,No,93702,3
4710,Customer_4710,41,64000,Male,Divorced,Bachelor,Yes,78017,2
4711,Customer_4711,23,143000,Female,Single,Master,Yes,51664,5
4712,Customer_4712,31,37000,Female,Single,Bachelor,No,75807,3
4713,Customer_4713,31,131000,Male,Divorced,High School,No,70972,5
4714,Customer_4714,25,85000,Male,Divorced,High School,Yes,62185,5
4715,Customer_4715,58,96000,Female,Married,Master,No,34038,4
4716,Customer_4716,41,160000,Male,Divorced,Master,Yes,42363,4
4717,Customer_4717,49,54000,Male,Married,Master,Yes,71155,1
4718,Customer_4718,62,75000,Male,Divorced,Master,No,25458,3
4719,Customer_4719,46,101000,Male,Married,High School,No,89302,4
4720,Customer_4720,55,159000,Male,Single,High School,No,69687,3
4721,Customer_4721,48,120000,Female,Married,Bachelor,No,27587,5
4722,Customer_4722,44,121000,Male,Married,High School,Yes,17554,1
4723,Customer_4723,75,43000,Male,Single,Bachelor,Yes,47292,2
4724,Customer_4724,33,58000,Male,Divorced,Master,No,31836,5
4725,Customer_4725,41,90000,Male,Divorced,Master,Yes,68612,1
4726,Customer_4726,64,149000,Male,Divorced,Master,No,14474,5
4727,Customer_4727,49,48000,Female,Single,Master,Yes,35282,1
4728,Customer_4728,29,58000,Female,Divorced,Master,Yes,95687,4
4729,Customer_4729,48,131000,Female,Married,Master,Yes,16319,3
4730,Customer_4730,58,123000,Female,Married,PhD,No,75228,3
4731,Customer_4731,30,125000,Female,Single,PhD,Yes,33532,1
4732,Customer_4732,59,46000,Male,Married,High School,Yes,91041,1
4733,Customer_4733,27,110000,Male,Single,High School,No,26774,4
4734,Customer_4734,22,124000,Female,Single,Master,Yes,68715,5
4735,Customer_4735,48,160000,Male,Single,Bachelor,No,82682,2
4736,Customer_4736,27,135000,Male,Single,High School,No,92045,2
4737,Customer_4737,41,101000,Female,Married,High School,No,18321,4
4738,Customer_4738,58,132000,Female,Married,Bachelor,No,56869,1
4739,Customer_4739,55,48000,Male,Divorced,Bachelor,No,60866,2
4740,Customer_4740,61,97000,Male,Married,Bachelor,Yes,41710,2
4741,Customer_4741,27,50000,Female,Single,PhD,No,16781,5
4742,Customer_4742,33,40000,Female,Divorced,Bachelor,Yes,11378,4
4743,Customer_4743,40,101000,Female,Divorced,High School,Yes,23179,3
4744,Customer_4744,34,28000,Female,Married,Master,Yes,49376,3
4745,Customer_4745,68,28000,Male,Married,High School,No,61380,2
4746,Customer_4746,74,102000,Male,Married,PhD,No,39938,4
4747,Customer_4747,69,114000,Female,Single,High School,Yes,77856,3
4748,Customer_4748,33,78000,Male,Single,Master,Yes,53158,4
4749,Customer_4749,45,38000,Male,Married,Master,Yes,40829,4
4750,Customer_4750,34,140000,Male,Divorced,PhD,Yes,59300,3
4751,Customer_4751,57,151000,Female,Divorced,Bachelor,No,90295,2
4752,Customer_4752,58,149000,Female,Divorced,PhD,No,42265,5
4753,Customer_4753,51,40000,Male,Married,Master,Yes,89224,4
4754,Customer_4754,54,81000,Female,Single,High School,No,80501,2
4755,Customer_4755,23,58000,Male,Single,High School,No,14885,4
4756,Customer_4756,39,22000,Female,Single,Bachelor,Yes,67696,4
4757,Customer_4757,52,76000,Female,Divorced,Master,Yes,54768,2
4758,Customer_4758,67,53000,Female,Married,High School,Yes,36962,1
4759,Customer_4759,59,40000,Female,Divorced,PhD,No,51206,3
4760,Customer_4760,60,135000,Female,Single,Bachelor,No,82427,1
4761,Customer_4761,52,45000,Female,Married,PhD,Yes,84340,1
4762,Customer_4762,63,108000,Female,Divorced,High School,Yes,72882,2
4763,Customer_4763,48,49000,Male,Divorced,High School,No,92922,4
4764,Customer_4764,69,117000,Male,Married,Master,No,27336,1
4765,Customer_4765,55,97000,Female,Divorced,PhD,Yes,84244,1
4766,Customer_4766,66,71000,Female,Divorced,PhD,Yes,57766,4
4767,Customer_4767,71,126000,Female,Divorced,Bachelor,No,67786,3
4768,Customer_4768,54,79000,Male,Married,High School,No,14818,4
4769,Customer_4769,36,93000,Female,Married,PhD,No,65602,3
4770,Customer_4770,60,179000,Female,Divorced,Bachelor,No,89784,3
4771,Customer_4771,42,80000,Female,Single,Bachelor,No,66379,4
4772,Customer_4772,52,107000,Male,Single,High School,No,48555,3
4773,Customer_4773,62,150000,Male,Divorced,Bachelor,Yes,48106,3
4774,Customer_4774,20,24000,Female,Divorced,Bachelor,No,92319,5
4775,Customer_4775,31,173000,Male,Single,Bachelor,No,34578,2
4776,Customer_4776,56,31000,Male,Divorced,High School,Yes,80951,4
4777,Customer_4777,47,52000,Female,Married,High School,Yes,47066,5
4778,Customer_4778,25,79000,Female,Single,High School,No,40600,2
4779,Customer_4779,72,91000,Female,Married,PhD,No,43556,4
4780,Customer_4780,32,164000,Male,Married,PhD,No,73550,4
4781,Customer_4781,33,118000,Male,Divorced,Bachelor,No,80146,2
4782,Customer_4782,55,166000,Female,Married,PhD,No,22911,4
4783,Customer_4783,19,66000,Female,Married,Master,No,21791,2
4784,Customer_4784,59,47000,Male,Single,Master,Yes,19432,2
4785,Customer_4785,37,98000,Male,Divorced,Bachelor,No,71092,4
4786,Customer_4786,26,113000,Female,Married,High School,No,73330,3
4787,Customer_4787,23,67000,Male,Divorced,Master,No,29163,5
4788,Customer_4788,49,117000,Male,Divorced,Master,Yes,39297,5
4789,Customer_4789,40,79000,Female,Married,High School,No,74759,3
4790,Customer_4790,17,99000,Female,Single,High School,No,12201,2
4791,Customer_4791,28,90000,Male,Married,PhD,Yes,77856,5
4792,Customer_4792,64,68000,Male,Divorced,PhD,Yes,82919,2
4793,Customer_4793,62,116000,Female,Single,High School,No,86080,4
4794,Customer_4794,32,52000,Female,Divorced,Bachelor,Yes,72168,2
4795,Customer_4795,37,99000,Female,Single,High School,Yes,52000,3
4796,Customer_4796,35,84000,Male,Single,Master,Yes,32286,4
4797,Customer_4797,23,154000,Female,Married,Bachelor,Yes,46613,5
4798,Customer_4798,39,78000,Male,Divorced,Master,Yes,46347,3
4799,Customer_4799,22,123000,Male,Divorced,Master,No,41389,1
4800,Customer_4800,53,107000,Female,Single,Bachelor,Yes,94706,5
4801,Customer_4801,23,159000,Female,Married,PhD,Yes,70533,3
4802,Customer_4802,35,106000,Female,Married,PhD,Yes,60323,1
4803,Customer_4803,56,169000,Female,Married,PhD,No,30285,4
4804,Customer_4804,18,74000,Male,Divorced,Bachelor,No,14655,3
4805,Customer_4805,55,29000,Female,Married,Master,Yes,95925,4
4806,Customer_4806,55,125000,Male,Single,PhD,Yes,91726,4
4807,Customer_4807,52,65000,Male,Married,High School,Yes,68545,3
4808,Customer_4808,71,39000,Male,Divorced,High School,No,91029,3
4809,Customer_4809,19,134000,Male,Divorced,Master,No,57293,3
4810,Customer_4810,46,116000,Female,Married,High School,No,51206,3
4811,Customer_4811,53,51000,Female,Divorced,PhD,No,40359,5
4812,Customer_4812,20,50000,Male,Divorced,PhD,Yes,68517,5
4813,Customer_4813,31,80000,Female,Married,PhD,No,34328,3
4814,Customer_4814,19,52000,Male,Single,High School,No,37411,5
4815,Customer_4815,54,61000,Male,Single,Master,No,89656,4
4816,Customer_4816,19,85000,Female,Divorced,Bachelor,Yes,78151,5
4817,Customer_4817,54,88000,Male,Single,Master,Yes,18196,3
4818,Customer_4818,29,39000,Female,Married,High School,No,64530,1
4819,Customer_4819,42,142000,Male,Divorced,Bachelor,Yes,51789,3
4820,Customer_4820,65,88000,Male,Divorced,High School,Yes,35956,5
4821,Customer_4821,49,84000,Female,Single,High School,Yes,61084,5
4822,Customer_4822,69,30000,Female,Single,Master,No,66689,2
4823,Customer_4823,26,89000,Male,Single,Bachelor,No,51807,2
4824,Customer_4824,45,60000,Female,Married,High School,No,97865,2
4825,Customer_4825,27,117000,Male,Single,High School,Yes,93392,4
4826,Customer_4826,16,38000,Male,Divorced,Master,No,78730,2
4827,Customer_4827,20,100000,Female,Divorced,Master,Yes,16478,5
4828,Customer_4828,73,111000,Male,Single,Bachelor,No,89755,1
4829,Customer_4829,54,91000,Female,Married,Bachelor,Yes,33000,1
4830,Customer_4830,49,115000,Female,Married,High School,Yes,30912,2
4831,Customer_4831,44,33000,Male,Single,Bachelor,Yes,74199,3
4832,Customer_4832,23,58000,Female,Married,Bachelor,Yes,41811,3
4833,Customer_4833,28,140000,Male,Single,Master,No,30756,5
4834,Customer_4834,55,44000,Female,Married,High School,No,40469,4
4835,Customer_4835,39,40000,Male,Divorced,Master,No,42559,1
4836,Customer_4836,51,83000,Male,Single,High School,Yes,44500,2
4837,Customer_4837,36,89000,Male,Divorced,Bachelor,Yes,94650,2
4838,Customer_4838,52,67000,Female,Divorced,Master,Yes,54428,4
4839,Customer_4839,22,169000,Male,Single,High School,Yes,50328,1
4840,Customer_4840,52,170000,Male,Married,Master,Yes,73498,5
4841,Customer_4841,65,67000,Female,Divorced,Master,Yes,43883,4
4842,Customer_4842,66,38000,Male,Single,High School,No,87162,5
4843,Customer_4843,46,70000,Male,Single,PhD,No,38554,2
4844,Customer_4844,67,35000,Male,Married,PhD,Yes,96116,2
4845,Customer_4845,60,159000,Female,Divorced,PhD,No,88628,3
4846,Customer_4846,45,61000,Female,Divorced,Master,No,31282,1
4847,Customer_4847,22,137000,Female,Single,High School,No,29929,2
4848,Customer_4848,65,33000,Male,Single,PhD,No,14198,5
4849,Customer_4849,54,56000,Female,Married,High School,No,69633,1
4850,Customer_4850,37,107000,Male,Divorced,Bachelor,Yes,57497,1
4851,Customer_4851,62,98000,Male,Divorced,PhD,No,29680,4
4852,Customer_4852,49,78000,Female,Divorced,PhD,No,75477,5
4853,Customer_4853,64,95000,Female,Single,PhD,Yes,28488,3
4854,Customer_4854,18,81000,Male,Divorced,PhD,No,97093,2
4855,Customer_4855,19,116000,Female,Single,PhD,Yes,19745,4
4856,Customer_4856,57,147000,Male,Single,Master,No,33502,4
4857,Customer_4857,25,78000,Male,Divorced,High School,Yes,34265,5
4858,Customer_4858,38,129000,Male,Divorced,Bachelor,No,43425,1
4859,Customer_4859,60,97000,Male,Single,High School,Yes,94363,3
4860,Customer_4860,32,88000,Male,Divorced,Bachelor,No,59794,2
4861,Customer_4861,20,101000,Male,Divorced,Master,Yes,12212,4
4862,Customer_4862,20,47000,Female,Divorced,High School,No,20310,2
4863,Customer_4863,47,75000,Male,Divorced,Master,Yes,46407,4
4864,Customer_4864,23,34000,Male,Single,High School,No,81429,3
4865,Customer_4865,21,98000,Male,Divorced,PhD,No,82195,4
4866,Customer_4866,28,121000,Male,Married,Master,No,84520,2
4867,Customer_4867,61,51000,Female,Divorced,High School,No,67807,4
4868,Customer_4868,21,91000,Female,Single,High School,Yes,15400,3
4869,Customer_4869,36,30000,Male,Divorced,PhD,No,32835,2
4870,Customer_4870,51,118000,Male,Single,Master,No,16496,3
4871,Customer_4871,36,122000,Female,Divorced,Master,No,49475,2
4872,Customer_4872,67,73000,Male,Divorced,PhD,Yes,45956,2
4873,Customer_4873,38,69000,Female,Single,Master,No,39297,5
4874,Customer_4874,29,138000,Female,Divorced,PhD,Yes,78743,4
4875,Customer_4875,61,165000,Female,Single,Master,No,82816,3
4876,Customer_4876,52,107000,Male,Divorced,Bachelor,No,80336,4
4877,Customer_4877,39,137000,Male,Divorced,High School,No,52912,5
4878,Customer_4878,32,56000,Female,Married,High School,No,98363,2
4879,Customer_4879,26,60000,Male,Divorced,PhD,Yes,73715,5
4880,Customer_4880,52,88000,Male,Married,Bachelor,Yes,14793,2
4881,Customer_4881,18,83000,Male,Single,PhD,No,48150,5
4882,Customer_4882,45,94000,Male,Single,High School,Yes,55915,1
4883,Customer_4883,37,102000,Male,Single,Bachelor,No,66587,1
4884,Customer_4884,52,35000,Male,Married,High School,No,25496,5
4885,Customer_4885,66,38000,Female,Married,Bachelor,No,38554,1
4886,Customer_4886,43,52000,Female,Married,Bachelor,Yes,57704,4
4887,Customer_4887,44,34000,Male,Divorced,PhD,No,46409,3
4888,Customer_4888,59,102000,Male,Married,Bachelor,Yes,20292,5
4889,Customer_4889,26,94000,Female,Single,PhD,Yes,39051,2
4890,Customer_4890,50,38000,Male,Divorced,Bachelor,Yes,43763,3
4891,Customer_4891,29,115000,Female,Married,Bachelor,No,58255,2
4892,Customer_4892,55,36000,Male,Divorced,Bachelor,No,75838,4
4893,Customer_4893,38,96000,Male,Single,Bachelor,Yes,53892,5
4894,Customer_4894,66,44000,Female,Single,Master,No,27934,5
4895,Customer_4895,70,46000,Female,Single,High School,No,61155,1
4896,Customer_4896,43,121000,Male,Divorced,High School,No,37470,4
4897,Customer_4897,24,137000,Male,Married,PhD,No,59596,5
4898,Customer_4898,47,67000,Male,Divorced,High School,Yes,27903,3
4899,Customer_4899,34,146000,Female,Single,PhD,No,41216,1
4900,Customer_4900,59,62000,Female,Divorced,Bachelor,Yes,84041,4
4901,Customer_4901,48,133000,Female,Single,Master,Yes,41623,3
4902,Customer_4902,46,109000,Female,Married,High School,Yes,84201,4
4903,Customer_4903,71,157000,Male,Single,High School,Yes,30809,3
4904,Customer_4904,63,57000,Male,Married,Master,No,39806,4
4905,Customer_4905,51,28000,Female,Married,PhD,Yes,86655,4
4906,Customer_4906,31,81000,Female,Single,Master,No,70223,3
4907,Customer_4907,27,126000,Female,Married,Master,No,96004,3
4908,Customer_4908,58,118000,Male,Divorced,High School,No,42746,4
4909,Customer_4909,26,57000,Female,Married,Bachelor,No,73048,3
4910,Customer_4910,37,52000,Female,Divorced,PhD,No,12263,1
4911,Customer_4911,27,131000,Male,Divorced,PhD,No,93894,1
4912,Customer_4912,67,155000,Male,Divorced,PhD,No,35556,2
4913,Customer_4913,44,62000,Female,Divorced,Master,Yes,18486,3
4914,Customer_4914,26,74000,Female,Divorced,PhD,Yes,83664,3
4915,Customer_4915,38,45000,Female,Single,PhD,Yes,78157,2
4916,Customer_4916,50,53000,Male,Single,Master,No,75767,3
4917,Customer_4917,69,89000,Male,Divorced,High School,Yes,74055,3
4918,Customer_4918,42,82000,Female,Married,PhD,No,79694,3
4919,Customer_4919,60,85000,Male,Divorced,PhD,Yes,90926,2
4920,Customer_4920,55,31000,Male,Single,Bachelor,No,62283,1
4921,Customer_4921,62,60000,Male,Divorced,Bachelor,No,87461,4
4922,Customer_4922,20,109000,Female,Single,Bachelor,Yes,50384,1
4923,Customer_4923,35,66000,Male,Married,PhD,No,44298,4
4924,Customer_4924,40,96000,Male,Divorced,PhD,No,75328,4
4925,Customer_4925,24,78000,Female,Divorced,Bachelor,No,64785,1
4926,Customer_4926,62,69000,Female,Divorced,Master,Yes,78453,4
4927,Customer_4927,62,71000,Male,Single,Master,No,52189,3
4928,Customer_4928,25,31000,Male,Married,High School,Yes,95757,3
4929,Customer_4929,36,119000,Male,Single,Master,No,54146,5
4930,Customer_4930,34,53000,Female,Married,High School,Yes,88586,3
4931,Customer_4931,31,147000,Female,Single,Bachelor,Yes,47773,4
4932,Customer_4932,66,75000,Female,Divorced,High School,Yes,68265,2
4933,Customer_4933,30,46000,Male,Divorced,High School,Yes,48537,2
4934,Customer_4934,34,84000,Female,Single,Master,Yes,14441,3
4935,Customer_4935,72,65000,Female,Single,High School,Yes,90129,1
4936,Customer_4936,51,104000,Female,Married,Master,Yes,27303,2
4937,Customer_4937,29,91000,Female,Single,PhD,Yes,84041,1
4938,Customer_4938,21,80000,Male,Married,Bachelor,Yes,81577,5
4939,Customer_4939,40,164000,Female,Single,Bachelor,Yes,26266,1
4940,Customer_4940,61,35000,Male,Single,High School,Yes,67893,4
4941,Customer_4941,62,148000,Female,Single,High School,No,25623,5
4942,Customer_4942,35,138000,Female,Single,High School,Yes,75441,5
4943,Customer_4943,62,96000,Female,Single,PhD,Yes,75767,3
4944,Customer_4944,71,28000,Male,Single,Master,Yes,28897,1
4945,Customer_4945,67,127000,Male,Married,Master,Yes,13369,4
4946,Customer_4946,37,30000,Male,Single,Master,No,65922,1
4947,Customer_4947,21,83000,Male,Single,PhD,Yes,74535,4
4948,Customer_4948,45,50000,Male,Divorced,High School,Yes,88288,2
4949,Customer_4949,68,81000,Female,Single,High School,Yes,93897,4
4950,Customer_4950,61,77000,Male,Married,Bachelor,No,65672,3
4951,Customer_4951,21,146000,Female,Single,High School,Yes,75910,4
4952,Customer_4952,61,30000,Female,Divorced,High School,Yes,43247,5
4953,Customer_4953,32,69000,Male,Single,PhD,No,99182,3
4954,Customer_4954,67,66000,Male,Single,Bachelor,No,67172,3
4955,Customer_4955,28,101000,Female,Single,Master,No,48244,4
4956,Customer_4956,21,27000,Male,Single,PhD,No,34901,5
4957,Customer_4957,43,70000,Male,Married,Bachelor,Yes,28816,2
4958,Customer_4958,60,81000,Female,Divorced,Master,No,76199,4
4959,Customer_4959,28,80000,Female,Divorced,Bachelor,No,73588,4
4960,Customer_4960,32,95000,Male,Single,PhD,No,97335,1
4961,Customer_4961,58,31000,Male,Married,High School,Yes,73541,5
4962,Customer_4962,19,146000,Male,Single,Master,Yes,22882,2
4963,Customer_4963,29,100000,Male,Single,Bachelor,No,13369,1
4964,Customer_4964,53,76000,Female,Married,High School,No,17635,5
4965,Customer_4965,59,30000,Female,Divorced,Master,No,41035,4
4966,Customer_4966,51,79000,Female,Single,High School,Yes,41166,1
4967,Customer_4967,46,142000,Male,Married,PhD,No,12495,2
4968,Customer_4968,42,108000,Female,Married,High School,Yes,91512,3
4969,Customer_4969,64,68000,Female,Divorced,Master,No,28185,1
4970,Customer_4970,26,64000,Female,Divorced,Bachelor,Yes,43132,1
4971,Customer_4971,36,31000,Female,Divorced,PhD,Yes,78829,4
4972,Customer_4972,36,92000,Male,Divorced,Master,No,54739,5
4973,Customer_4973,68,77000,Male,Single,Bachelor,Yes,60869,2
4974,Customer_4974,72,52000,Female,Divorced,Master,Yes,35794,2
4975,Customer_4975,57,114000,Male,Divorced,PhD,Yes,60005,4
4976,Customer_4976,16,96000,Male,Divorced,High School,Yes,15541,5
4977,Customer_4977,56,32000,Female,Married,Bachelor,No,84745,3
4978,Customer_4978,70,90000,Male,Divorced,High School,No,19925,2
4979,Customer_4979,66,39000,Female,Single,Master,Yes,22730,2
4980,Customer_4980,62,98000,Male,Divorced,Bachelor,Yes,77538,5
4981,Customer_4981,59,113000,Male,Married,High School,Yes,85842,5
4982,Customer_4982,41,96000,Male,Married,Bachelor,Yes,77434,3
4983,Customer_4983,65,37000,Male,Divorced,PhD,No,48177,2
4984,Customer_4984,73,55000,Male,Single,Bachelor,Yes,74616,3
4985,Customer_4985,22,111000,Female,Divorced,High School,Yes,21868,2
4986,Customer_4986,56,118000,Female,Single,PhD,No,30598,3
4987,Customer_4987,47,101000,Female,Divorced,Bachelor,Yes,48594,1
4988,Customer_4988,52,135000,Male,Married,High School,No,27688,4
4989,Customer_4989,21,180000,Male,Divorced,Master,No,46664,3
4990,Customer_4990,55,54000,Male,Married,Master,No,94500,1
4991,Customer_4991,51,96000,Male,Single,Bachelor,Yes,61546,2
4992,Customer_4992,27,76000,Male,Divorced,Master,Yes,52597,4
4993,Customer_4993,28,162000,Female,Divorced,High School,Yes,85942,3
